 Hydraulic head for Test 3  Transient, leaky, rainfall                          
         time     x-coord.            H
   4.8384E+06   8.2000E+02   4.7588E+01
   4.8384E+06   8.3000E+02   4.7585E+01
   4.8384E+06   8.4000E+02   4.7579E+01
   4.8384E+06   8.5000E+02   4.7566E+01
   4.8384E+06   8.6000E+02   4.7547E+01
   4.8384E+06   8.7000E+02   4.7512E+01
   4.8384E+06   8.8000E+02   4.7455E+01
   4.8384E+06   8.9000E+02   4.7364E+01
   4.8384E+06   9.0000E+02   4.7217E+01
   4.8384E+06   9.1000E+02   4.6993E+01
   4.8384E+06   9.2000E+02   4.6651E+01
   4.8384E+06   9.3000E+02   4.6144E+01
   4.8384E+06   9.4000E+02   4.5413E+01
   4.8384E+06   9.5000E+02   4.4368E+01
   4.8384E+06   9.6000E+02   4.2928E+01
   4.8384E+06   9.7000E+02   4.0960E+01
   4.8384E+06   9.8000E+02   3.8314E+01
   4.8384E+06   9.9000E+02   3.4748E+01
   4.8384E+06   1.0000E+03   3.0000E+01
   4.9248E+06   0.0000E+00   4.8851E+01
   4.9248E+06   1.0000E+01   4.8851E+01
   4.9248E+06   2.0000E+01   4.8852E+01
   4.9248E+06   3.0000E+01   4.8852E+01
   4.9248E+06   4.0000E+01   4.8852E+01
   4.9248E+06   5.0000E+01   4.8852E+01
   4.9248E+06   6.0000E+01   4.8852E+01
   4.9248E+06   7.0000E+01   4.8852E+01
   4.9248E+06   8.0000E+01   4.8852E+01
   4.9248E+06   9.0000E+01   4.8851E+01
   4.9248E+06   1.0000E+02   4.8851E+01
   4.9248E+06   1.1000E+02   4.8851E+01
   4.9248E+06   1.2000E+02   4.8852E+01
   4.9248E+06   1.3000E+02   4.8852E+01
   4.9248E+06   1.4000E+02   4.8852E+01
   4.9248E+06   1.5000E+02   4.8852E+01
   4.9248E+06   1.6000E+02   4.8852E+01
   4.9248E+06   1.7000E+02   4.8852E+01
   4.9248E+06   1.8000E+02   4.8852E+01
   4.9248E+06   1.9000E+02   4.8851E+01
   4.9248E+06   2.0000E+02   4.8851E+01
   4.9248E+06   2.1000E+02   4.8851E+01
   4.9248E+06   2.2000E+02   4.8852E+01
   4.9248E+06   2.3000E+02   4.8852E+01
   4.9248E+06   2.4000E+02   4.8852E+01
   4.9248E+06   2.5000E+02   4.8852E+01
   4.9248E+06   2.6000E+02   4.8852E+01
   4.9248E+06   2.7000E+02   4.8852E+01
   4.9248E+06   2.8000E+02   4.8852E+01
   4.9248E+06   2.9000E+02   4.8851E+01
   4.9248E+06   3.0000E+02   4.8851E+01
   4.9248E+06   3.1000E+02   4.8851E+01
   4.9248E+06   3.2000E+02   4.8852E+01
   4.9248E+06   3.3000E+02   4.8852E+01
   4.9248E+06   3.4000E+02   4.8852E+01
   4.9248E+06   3.5000E+02   4.8852E+01
   4.9248E+06   3.6000E+02   4.8852E+01
   4.9248E+06   3.7000E+02   4.8852E+01
   4.9248E+06   3.8000E+02   4.8852E+01
   4.9248E+06   3.9000E+02   4.8851E+01
   4.9248E+06   4.0000E+02   4.8851E+01
   4.9248E+06   4.1000E+02   4.8851E+01
   4.9248E+06   4.2000E+02   4.8852E+01
   4.9248E+06   4.3000E+02   4.8852E+01
   4.9248E+06   4.4000E+02   4.8852E+01
   4.9248E+06   4.5000E+02   4.8852E+01
   4.9248E+06   4.6000E+02   4.8852E+01
   4.9248E+06   4.7000E+02   4.8852E+01
   4.9248E+06   4.8000E+02   4.8852E+01
   4.9248E+06   4.9000E+02   4.8851E+01
   4.9248E+06   5.0000E+02   4.8851E+01
   4.9248E+06   5.1000E+02   4.8851E+01
   4.9248E+06   5.2000E+02   4.8852E+01
   4.9248E+06   5.3000E+02   4.8852E+01
   4.9248E+06   5.4000E+02   4.8852E+01
   4.9248E+06   5.5000E+02   4.8852E+01
   4.9248E+06   5.6000E+02   4.8852E+01
   4.9248E+06   5.7000E+02   4.8852E+01
   4.9248E+06   5.8000E+02   4.8852E+01
   4.9248E+06   5.9000E+02   4.8851E+01
   4.9248E+06   6.0000E+02   4.8851E+01
   4.9248E+06   6.1000E+02   4.8851E+01
   4.9248E+06   6.2000E+02   4.8851E+01
   4.9248E+06   6.3000E+02   4.8852E+01
   4.9248E+06   6.4000E+02   4.8852E+01
   4.9248E+06   6.5000E+02   4.8852E+01
   4.9248E+06   6.6000E+02   4.8852E+01
   4.9248E+06   6.7000E+02   4.8852E+01
   4.9248E+06   6.8000E+02   4.8851E+01
   4.9248E+06   6.9000E+02   4.8851E+01
   4.9248E+06   7.0000E+02   4.8851E+01
   4.9248E+06   7.1000E+02   4.8851E+01
   4.9248E+06   7.2000E+02   4.8851E+01
   4.9248E+06   7.3000E+02   4.8852E+01
   4.9248E+06   7.4000E+02   4.8852E+01
   4.9248E+06   7.5000E+02   4.8852E+01
   4.9248E+06   7.6000E+02   4.8852E+01
   4.9248E+06   7.7000E+02   4.8852E+01
   4.9248E+06   7.8000E+02   4.8851E+01
   4.9248E+06   7.9000E+02   4.8851E+01
   4.9248E+06   8.0000E+02   4.8850E+01
   4.9248E+06   8.1000E+02   4.8849E+01
   4.9248E+06   8.2000E+02   4.8847E+01
   4.9248E+06   8.3000E+02   4.8844E+01
   4.9248E+06   8.4000E+02   4.8837E+01
   4.9248E+06   8.5000E+02   4.8825E+01
   4.9248E+06   8.6000E+02   4.8803E+01
   4.9248E+06   8.7000E+02   4.8765E+01
   4.9248E+06   8.8000E+02   4.8704E+01
   4.9248E+06   8.9000E+02   4.8606E+01
   4.9248E+06   9.0000E+02   4.8452E+01
   4.9248E+06   9.1000E+02   4.8215E+01
   4.9248E+06   9.2000E+02   4.7860E+01
   4.9248E+06   9.3000E+02   4.7336E+01
   4.9248E+06   9.4000E+02   4.6579E+01
   4.9248E+06   9.5000E+02   4.5510E+01
   4.9248E+06   9.6000E+02   4.4030E+01
   4.9248E+06   9.7000E+02   4.2015E+01
   4.9248E+06   9.8000E+02   3.9292E+01
   4.9248E+06   9.9000E+02   3.5574E+01
   4.9248E+06   1.0000E+03   3.0000E+01
   5.0112E+06   0.0000E+00   4.9191E+01
   5.0112E+06   1.0000E+01   4.9191E+01
   5.0112E+06   2.0000E+01   4.9191E+01
   5.0112E+06   3.0000E+01   4.9191E+01
   5.0112E+06   4.0000E+01   4.9191E+01
   5.0112E+06   5.0000E+01   4.9191E+01
   5.0112E+06   6.0000E+01   4.9191E+01
   5.0112E+06   7.0000E+01   4.9191E+01
   5.0112E+06   8.0000E+01   4.9191E+01
   5.0112E+06   9.0000E+01   4.9191E+01
   5.0112E+06   1.0000E+02   4.9191E+01
   5.0112E+06   1.1000E+02   4.9191E+01
   5.0112E+06   1.2000E+02   4.9191E+01
   5.0112E+06   1.3000E+02   4.9191E+01
   5.0112E+06   1.4000E+02   4.9191E+01
   5.0112E+06   1.5000E+02   4.9191E+01
   5.0112E+06   1.6000E+02   4.9191E+01
   5.0112E+06   1.7000E+02   4.9191E+01
   5.0112E+06   1.8000E+02   4.9191E+01
   5.0112E+06   1.9000E+02   4.9191E+01
   5.0112E+06   2.0000E+02   4.9191E+01
   5.0112E+06   2.1000E+02   4.9191E+01
   5.0112E+06   2.2000E+02   4.9191E+01
   5.0112E+06   2.3000E+02   4.9191E+01
   5.0112E+06   2.4000E+02   4.9191E+01
   5.0112E+06   2.5000E+02   4.9191E+01
   5.0112E+06   2.6000E+02   4.9191E+01
   5.0112E+06   2.7000E+02   4.9191E+01
   5.0112E+06   2.8000E+02   4.9191E+01
   5.0112E+06   2.9000E+02   4.9191E+01
   5.0112E+06   3.0000E+02   4.9191E+01
   5.0112E+06   3.1000E+02   4.9191E+01
   5.0112E+06   3.2000E+02   4.9191E+01
   5.0112E+06   3.3000E+02   4.9191E+01
   5.0112E+06   3.4000E+02   4.9191E+01
   5.0112E+06   3.5000E+02   4.9191E+01
   5.0112E+06   3.6000E+02   4.9191E+01
   5.0112E+06   3.7000E+02   4.9191E+01
   5.0112E+06   3.8000E+02   4.9191E+01
   5.0112E+06   3.9000E+02   4.9191E+01
   5.0112E+06   4.0000E+02   4.9191E+01
   5.0112E+06   4.1000E+02   4.9191E+01
   5.0112E+06   4.2000E+02   4.9191E+01
   5.0112E+06   4.3000E+02   4.9191E+01
   5.0112E+06   4.4000E+02   4.9191E+01
   5.0112E+06   4.5000E+02   4.9191E+01
   5.0112E+06   4.6000E+02   4.9191E+01
   5.0112E+06   4.7000E+02   4.9191E+01
   5.0112E+06   4.8000E+02   4.9191E+01
   5.0112E+06   4.9000E+02   4.9191E+01
   5.0112E+06   5.0000E+02   4.9191E+01
   5.0112E+06   5.1000E+02   4.9191E+01
   5.0112E+06   5.2000E+02   4.9191E+01
   5.0112E+06   5.3000E+02   4.9191E+01
   5.0112E+06   5.4000E+02   4.9191E+01
   5.0112E+06   5.5000E+02   4.9191E+01
   5.0112E+06   5.6000E+02   4.9191E+01
   5.0112E+06   5.7000E+02   4.9191E+01
   5.0112E+06   5.8000E+02   4.9191E+01
   5.0112E+06   5.9000E+02   4.9191E+01
   5.0112E+06   6.0000E+02   4.9191E+01
   5.0112E+06   6.1000E+02   4.9191E+01
   5.0112E+06   6.2000E+02   4.9191E+01
   5.0112E+06   6.3000E+02   4.9191E+01
   5.0112E+06   6.4000E+02   4.9192E+01
   5.0112E+06   6.5000E+02   4.9191E+01
   5.0112E+06   6.6000E+02   4.9192E+01
   5.0112E+06   6.7000E+02   4.9191E+01
   5.0112E+06   6.8000E+02   4.9191E+01
   5.0112E+06   6.9000E+02   4.9192E+01
   5.0112E+06   7.0000E+02   4.9191E+01
   5.0112E+06   7.1000E+02   4.9192E+01
   5.0112E+06   7.2000E+02   4.9191E+01
   5.0112E+06   7.3000E+02   4.9191E+01
   5.0112E+06   7.4000E+02   4.9192E+01
   5.0112E+06   7.5000E+02   4.9191E+01
   5.0112E+06   7.6000E+02   4.9192E+01
   5.0112E+06   7.7000E+02   4.9191E+01
   5.0112E+06   7.8000E+02   4.9191E+01
   5.0112E+06   7.9000E+02   4.9191E+01
   5.0112E+06   8.0000E+02   4.9189E+01
   5.0112E+06   8.1000E+02   4.9189E+01
   5.0112E+06   8.2000E+02   4.9186E+01
   5.0112E+06   8.3000E+02   4.9182E+01
   5.0112E+06   8.4000E+02   4.9175E+01
   5.0112E+06   8.5000E+02   4.9160E+01
   5.0112E+06   8.6000E+02   4.9138E+01
   5.0112E+06   8.7000E+02   4.9097E+01
   5.0112E+06   8.8000E+02   4.9032E+01
   5.0112E+06   8.9000E+02   4.8930E+01
   5.0112E+06   9.0000E+02   4.8766E+01
   5.0112E+06   9.1000E+02   4.8521E+01
   5.0112E+06   9.2000E+02   4.8148E+01
   5.0112E+06   9.3000E+02   4.7603E+01
   5.0112E+06   9.4000E+02   4.6824E+01
   5.0112E+06   9.5000E+02   4.5720E+01
   5.0112E+06   9.6000E+02   4.4206E+01
   5.0112E+06   9.7000E+02   4.2136E+01
   5.0112E+06   9.8000E+02   3.9318E+01
   5.0112E+06   9.9000E+02   3.5409E+01
   5.0112E+06   1.0000E+03   3.0000E+01
   5.0976E+06   0.0000E+00   5.0126E+01
   5.0976E+06   1.0000E+01   5.0126E+01
   5.0976E+06   2.0000E+01   5.0127E+01
   5.0976E+06   3.0000E+01   5.0127E+01
   5.0976E+06   4.0000E+01   5.0126E+01
   5.0976E+06   5.0000E+01   5.0126E+01
   5.0976E+06   6.0000E+01   5.0126E+01
   5.0976E+06   7.0000E+01   5.0127E+01
   5.0976E+06   8.0000E+01   5.0127E+01
   5.0976E+06   9.0000E+01   5.0126E+01
   5.0976E+06   1.0000E+02   5.0126E+01
   5.0976E+06   1.1000E+02   5.0126E+01
   5.0976E+06   1.2000E+02   5.0127E+01
   5.0976E+06   1.3000E+02   5.0127E+01
   5.0976E+06   1.4000E+02   5.0126E+01
   5.0976E+06   1.5000E+02   5.0126E+01
   5.0976E+06   1.6000E+02   5.0126E+01
   5.0976E+06   1.7000E+02   5.0127E+01
   5.0976E+06   1.8000E+02   5.0127E+01
   5.0976E+06   1.9000E+02   5.0126E+01
   5.0976E+06   2.0000E+02   5.0126E+01
   5.0976E+06   2.1000E+02   5.0126E+01
   5.0976E+06   2.2000E+02   5.0127E+01
   5.0976E+06   2.3000E+02   5.0127E+01
   5.0976E+06   2.4000E+02   5.0126E+01
   5.0976E+06   2.5000E+02   5.0126E+01
   5.0976E+06   2.6000E+02   5.0126E+01
   5.0976E+06   2.7000E+02   5.0127E+01
   5.0976E+06   2.8000E+02   5.0127E+01
   5.0976E+06   2.9000E+02   5.0126E+01
   5.0976E+06   3.0000E+02   5.0126E+01
   5.0976E+06   3.1000E+02   5.0126E+01
   5.0976E+06   3.2000E+02   5.0127E+01
   5.0976E+06   3.3000E+02   5.0127E+01
   5.0976E+06   3.4000E+02   5.0126E+01
   5.0976E+06   3.5000E+02   5.0126E+01
   5.0976E+06   3.6000E+02   5.0126E+01
   5.0976E+06   3.7000E+02   5.0127E+01
   5.0976E+06   3.8000E+02   5.0127E+01
   5.0976E+06   3.9000E+02   5.0126E+01
   5.0976E+06   4.0000E+02   5.0126E+01
   5.0976E+06   4.1000E+02   5.0126E+01
   5.0976E+06   4.2000E+02   5.0127E+01
   5.0976E+06   4.3000E+02   5.0127E+01
   5.0976E+06   4.4000E+02   5.0126E+01
   5.0976E+06   4.5000E+02   5.0126E+01
   5.0976E+06   4.6000E+02   5.0126E+01
   5.0976E+06   4.7000E+02   5.0127E+01
   5.0976E+06   4.8000E+02   5.0127E+01
   5.0976E+06   4.9000E+02   5.0126E+01
   5.0976E+06   5.0000E+02   5.0126E+01
   5.0976E+06   5.1000E+02   5.0126E+01
   5.0976E+06   5.2000E+02   5.0127E+01
   5.0976E+06   5.3000E+02   5.0127E+01
   5.0976E+06   5.4000E+02   5.0126E+01
   5.0976E+06   5.5000E+02   5.0126E+01
   5.0976E+06   5.6000E+02   5.0126E+01
   5.0976E+06   5.7000E+02   5.0127E+01
   5.0976E+06   5.8000E+02   5.0127E+01
   5.0976E+06   5.9000E+02   5.0126E+01
   5.0976E+06   6.0000E+02   5.0126E+01
   5.0976E+06   6.1000E+02   5.0126E+01
   5.0976E+06   6.2000E+02   5.0127E+01
   5.0976E+06   6.3000E+02   5.0127E+01
   5.0976E+06   6.4000E+02   5.0126E+01
   5.0976E+06   6.5000E+02   5.0126E+01
   5.0976E+06   6.6000E+02   5.0126E+01
   5.0976E+06   6.7000E+02   5.0127E+01
   5.0976E+06   6.8000E+02   5.0127E+01
   5.0976E+06   6.9000E+02   5.0126E+01
   5.0976E+06   7.0000E+02   5.0126E+01
   5.0976E+06   7.1000E+02   5.0126E+01
   5.0976E+06   7.2000E+02   5.0127E+01
   5.0976E+06   7.3000E+02   5.0127E+01
   5.0976E+06   7.4000E+02   5.0126E+01
   5.0976E+06   7.5000E+02   5.0126E+01
   5.0976E+06   7.6000E+02   5.0126E+01
   5.0976E+06   7.7000E+02   5.0127E+01
   5.0976E+06   7.8000E+02   5.0127E+01
   5.0976E+06   7.9000E+02   5.0126E+01
   5.0976E+06   8.0000E+02   5.0124E+01
   5.0976E+06   8.1000E+02   5.0123E+01
   5.0976E+06   8.2000E+02   5.0122E+01
   5.0976E+06   8.3000E+02   5.0117E+01
   5.0976E+06   8.4000E+02   5.0107E+01
   5.0976E+06   8.5000E+02   5.0092E+01
   5.0976E+06   8.6000E+02   5.0067E+01
   5.0976E+06   8.7000E+02   5.0026E+01
   5.0976E+06   8.8000E+02   4.9957E+01
   5.0976E+06   8.9000E+02   4.9846E+01
   5.0976E+06   9.0000E+02   4.9675E+01
   5.0976E+06   9.1000E+02   4.9417E+01
   5.0976E+06   9.2000E+02   4.9033E+01
   5.0976E+06   9.3000E+02   4.8469E+01
   5.0976E+06   9.4000E+02   4.7660E+01
   5.0976E+06   9.5000E+02   4.6528E+01
   5.0976E+06   9.6000E+02   4.4970E+01
   5.0976E+06   9.7000E+02   4.2846E+01
   5.0976E+06   9.8000E+02   3.9928E+01
   5.0976E+06   9.9000E+02   3.5858E+01
   5.0976E+06   1.0000E+03   3.0000E+01
   5.1840E+06   0.0000E+00   5.0127E+01
   5.1840E+06   1.0000E+01   5.0127E+01
   5.1840E+06   2.0000E+01   5.0127E+01
   5.1840E+06   3.0000E+01   5.0127E+01
   5.1840E+06   4.0000E+01   5.0127E+01
   5.1840E+06   5.0000E+01   5.0127E+01
   5.1840E+06   6.0000E+01   5.0127E+01
   5.1840E+06   7.0000E+01   5.0127E+01
   5.1840E+06   8.0000E+01   5.0127E+01
   5.1840E+06   9.0000E+01   5.0127E+01
   5.1840E+06   1.0000E+02   5.0127E+01
   5.1840E+06   1.1000E+02   5.0127E+01
   5.1840E+06   1.2000E+02   5.0127E+01
   5.1840E+06   1.3000E+02   5.0127E+01
   5.1840E+06   1.4000E+02   5.0127E+01
   5.1840E+06   1.5000E+02   5.0127E+01
   5.1840E+06   1.6000E+02   5.0127E+01
   5.1840E+06   1.7000E+02   5.0127E+01
   5.1840E+06   1.8000E+02   5.0127E+01
   5.1840E+06   1.9000E+02   5.0127E+01
   5.1840E+06   2.0000E+02   5.0127E+01
   5.1840E+06   2.1000E+02   5.0127E+01
   5.1840E+06   2.2000E+02   5.0127E+01
   5.1840E+06   2.3000E+02   5.0127E+01
   5.1840E+06   2.4000E+02   5.0127E+01
   5.1840E+06   2.5000E+02   5.0127E+01
   5.1840E+06   2.6000E+02   5.0127E+01
   5.1840E+06   2.7000E+02   5.0127E+01
   5.1840E+06   2.8000E+02   5.0127E+01
   5.1840E+06   2.9000E+02   5.0127E+01
   5.1840E+06   3.0000E+02   5.0127E+01
   5.1840E+06   3.1000E+02   5.0127E+01
   5.1840E+06   3.2000E+02   5.0127E+01
   5.1840E+06   3.3000E+02   5.0127E+01
   5.1840E+06   3.4000E+02   5.0127E+01
   5.1840E+06   3.5000E+02   5.0127E+01
   5.1840E+06   3.6000E+02   5.0127E+01
   5.1840E+06   3.7000E+02   5.0127E+01
   5.1840E+06   3.8000E+02   5.0127E+01
   5.1840E+06   3.9000E+02   5.0127E+01
   5.1840E+06   4.0000E+02   5.0127E+01
   5.1840E+06   4.1000E+02   5.0127E+01
   5.1840E+06   4.2000E+02   5.0127E+01
   5.1840E+06   4.3000E+02   5.0127E+01
   5.1840E+06   4.4000E+02   5.0127E+01
   5.1840E+06   4.5000E+02   5.0127E+01
   5.1840E+06   4.6000E+02   5.0127E+01
   5.1840E+06   4.7000E+02   5.0127E+01
   5.1840E+06   4.8000E+02   5.0127E+01
   5.1840E+06   4.9000E+02   5.0127E+01
   5.1840E+06   5.0000E+02   5.0127E+01
   5.1840E+06   5.1000E+02   5.0127E+01
   5.1840E+06   5.2000E+02   5.0127E+01
   5.1840E+06   5.3000E+02   5.0127E+01
   5.1840E+06   5.4000E+02   5.0127E+01
   5.1840E+06   5.5000E+02   5.0127E+01
   5.1840E+06   5.6000E+02   5.0126E+01
   5.1840E+06   5.7000E+02   5.0127E+01
   5.1840E+06   5.8000E+02   5.0126E+01
   5.1840E+06   5.9000E+02   5.0127E+01
   5.1840E+06   6.0000E+02   5.0126E+01
   5.1840E+06   6.1000E+02   5.0127E+01
   5.1840E+06   6.2000E+02   5.0126E+01
   5.1840E+06   6.3000E+02   5.0127E+01
   5.1840E+06   6.4000E+02   5.0126E+01
   5.1840E+06   6.5000E+02   5.0127E+01
   5.1840E+06   6.6000E+02   5.0126E+01
   5.1840E+06   6.7000E+02   5.0127E+01
   5.1840E+06   6.8000E+02   5.0126E+01
   5.1840E+06   6.9000E+02   5.0127E+01
   5.1840E+06   7.0000E+02   5.0126E+01
   5.1840E+06   7.1000E+02   5.0127E+01
   5.1840E+06   7.2000E+02   5.0126E+01
   5.1840E+06   7.3000E+02   5.0127E+01
   5.1840E+06   7.4000E+02   5.0126E+01
   5.1840E+06   7.5000E+02   5.0127E+01
   5.1840E+06   7.6000E+02   5.0126E+01
   5.1840E+06   7.7000E+02   5.0127E+01
   5.1840E+06   7.8000E+02   5.0126E+01
   5.1840E+06   7.9000E+02   5.0126E+01
   5.1840E+06   8.0000E+02   5.0125E+01
   5.1840E+06   8.1000E+02   5.0124E+01
   5.1840E+06   8.2000E+02   5.0120E+01
   5.1840E+06   8.3000E+02   5.0115E+01
   5.1840E+06   8.4000E+02   5.0106E+01
   5.1840E+06   8.5000E+02   5.0090E+01
   5.1840E+06   8.6000E+02   5.0062E+01
   5.1840E+06   8.7000E+02   5.0017E+01
   5.1840E+06   8.8000E+02   4.9944E+01
   5.1840E+06   8.9000E+02   4.9829E+01
   5.1840E+06   9.0000E+02   4.9649E+01
   5.1840E+06   9.1000E+02   4.9379E+01
   5.1840E+06   9.2000E+02   4.8977E+01
   5.1840E+06   9.3000E+02   4.8394E+01
   5.1840E+06   9.4000E+02   4.7562E+01
   5.1840E+06   9.5000E+02   4.6401E+01
   5.1840E+06   9.6000E+02   4.4797E+01
   5.1840E+06   9.7000E+02   4.2601E+01
   5.1840E+06   9.8000E+02   3.9570E+01
   5.1840E+06   9.9000E+02   3.5374E+01
   5.1840E+06   1.0000E+03   3.0000E+01
   5.2704E+06   0.0000E+00   5.0436E+01
   5.2704E+06   1.0000E+01   5.0437E+01
   5.2704E+06   2.0000E+01   5.0436E+01
   5.2704E+06   3.0000E+01   5.0437E+01
   5.2704E+06   4.0000E+01   5.0436E+01
   5.2704E+06   5.0000E+01   5.0437E+01
   5.2704E+06   6.0000E+01   5.0436E+01
   5.2704E+06   7.0000E+01   5.0437E+01
   5.2704E+06   8.0000E+01   5.0436E+01
   5.2704E+06   9.0000E+01   5.0437E+01
   5.2704E+06   1.0000E+02   5.0436E+01
   5.2704E+06   1.1000E+02   5.0437E+01
   5.2704E+06   1.2000E+02   5.0436E+01
   5.2704E+06   1.3000E+02   5.0437E+01
   5.2704E+06   1.4000E+02   5.0436E+01
   5.2704E+06   1.5000E+02   5.0437E+01
   5.2704E+06   1.6000E+02   5.0436E+01
   5.2704E+06   1.7000E+02   5.0437E+01
   5.2704E+06   1.8000E+02   5.0436E+01
   5.2704E+06   1.9000E+02   5.0437E+01
   5.2704E+06   2.0000E+02   5.0436E+01
   5.2704E+06   2.1000E+02   5.0437E+01
   5.2704E+06   2.2000E+02   5.0436E+01
   5.2704E+06   2.3000E+02   5.0437E+01
   5.2704E+06   2.4000E+02   5.0436E+01
   5.2704E+06   2.5000E+02   5.0437E+01
   5.2704E+06   2.6000E+02   5.0436E+01
   5.2704E+06   2.7000E+02   5.0437E+01
   5.2704E+06   2.8000E+02   5.0436E+01
   5.2704E+06   2.9000E+02   5.0437E+01
   5.2704E+06   3.0000E+02   5.0436E+01
   5.2704E+06   3.1000E+02   5.0437E+01
   5.2704E+06   3.2000E+02   5.0436E+01
   5.2704E+06   3.3000E+02   5.0437E+01
   5.2704E+06   3.4000E+02   5.0436E+01
   5.2704E+06   3.5000E+02   5.0437E+01
   5.2704E+06   3.6000E+02   5.0436E+01
   5.2704E+06   3.7000E+02   5.0437E+01
   5.2704E+06   3.8000E+02   5.0436E+01
   5.2704E+06   3.9000E+02   5.0437E+01
   5.2704E+06   4.0000E+02   5.0436E+01
   5.2704E+06   4.1000E+02   5.0437E+01
   5.2704E+06   4.2000E+02   5.0436E+01
   5.2704E+06   4.3000E+02   5.0437E+01
   5.2704E+06   4.4000E+02   5.0436E+01
   5.2704E+06   4.5000E+02   5.0437E+01
   5.2704E+06   4.6000E+02   5.0436E+01
   5.2704E+06   4.7000E+02   5.0437E+01
   5.2704E+06   4.8000E+02   5.0436E+01
   5.2704E+06   4.9000E+02   5.0437E+01
   5.2704E+06   5.0000E+02   5.0436E+01
   5.2704E+06   5.1000E+02   5.0437E+01
   5.2704E+06   5.2000E+02   5.0436E+01
   5.2704E+06   5.3000E+02   5.0437E+01
   5.2704E+06   5.4000E+02   5.0436E+01
   5.2704E+06   5.5000E+02   5.0437E+01
   5.2704E+06   5.6000E+02   5.0436E+01
   5.2704E+06   5.7000E+02   5.0437E+01
   5.2704E+06   5.8000E+02   5.0436E+01
   5.2704E+06   5.9000E+02   5.0437E+01
   5.2704E+06   6.0000E+02   5.0436E+01
   5.2704E+06   6.1000E+02   5.0437E+01
   5.2704E+06   6.2000E+02   5.0436E+01
   5.2704E+06   6.3000E+02   5.0437E+01
   5.2704E+06   6.4000E+02   5.0436E+01
   5.2704E+06   6.5000E+02   5.0437E+01
   5.2704E+06   6.6000E+02   5.0436E+01
   5.2704E+06   6.7000E+02   5.0437E+01
   5.2704E+06   6.8000E+02   5.0436E+01
   5.2704E+06   6.9000E+02   5.0437E+01
   5.2704E+06   7.0000E+02   5.0435E+01
   5.2704E+06   7.1000E+02   5.0437E+01
   5.2704E+06   7.2000E+02   5.0435E+01
   5.2704E+06   7.3000E+02   5.0437E+01
   5.2704E+06   7.4000E+02   5.0435E+01
   5.2704E+06   7.5000E+02   5.0437E+01
   5.2704E+06   7.6000E+02   5.0435E+01
   5.2704E+06   7.7000E+02   5.0437E+01
   5.2704E+06   7.8000E+02   5.0435E+01
   5.2704E+06   7.9000E+02   5.0436E+01
   5.2704E+06   8.0000E+02   5.0433E+01
   5.2704E+06   8.1000E+02   5.0434E+01
   5.2704E+06   8.2000E+02   5.0428E+01
   5.2704E+06   8.3000E+02   5.0425E+01
   5.2704E+06   8.4000E+02   5.0412E+01
   5.2704E+06   8.5000E+02   5.0397E+01
   5.2704E+06   8.6000E+02   5.0365E+01
   5.2704E+06   8.7000E+02   5.0320E+01
   5.2704E+06   8.8000E+02   5.0239E+01
   5.2704E+06   8.9000E+02   5.0120E+01
   5.2704E+06   9.0000E+02   4.9929E+01
   5.2704E+06   9.1000E+02   4.9651E+01
   5.2704E+06   9.2000E+02   4.9229E+01
   5.2704E+06   9.3000E+02   4.8631E+01
   5.2704E+06   9.4000E+02   4.7768E+01
   5.2704E+06   9.5000E+02   4.6580E+01
   5.2704E+06   9.6000E+02   4.4921E+01
   5.2704E+06   9.7000E+02   4.2663E+01
   5.2704E+06   9.8000E+02   3.9525E+01
   5.2704E+06   9.9000E+02   3.5339E+01
   5.2704E+06   1.0000E+03   3.0000E+01
   5.3568E+06   0.0000E+00   5.0681E+01
   5.3568E+06   1.0000E+01   5.0682E+01
   5.3568E+06   2.0000E+01   5.0681E+01
   5.3568E+06   3.0000E+01   5.0682E+01
   5.3568E+06   4.0000E+01   5.0681E+01
   5.3568E+06   5.0000E+01   5.0682E+01
   5.3568E+06   6.0000E+01   5.0681E+01
   5.3568E+06   7.0000E+01   5.0682E+01
   5.3568E+06   8.0000E+01   5.0681E+01
   5.3568E+06   9.0000E+01   5.0682E+01
   5.3568E+06   1.0000E+02   5.0681E+01
   5.3568E+06   1.1000E+02   5.0682E+01
   5.3568E+06   1.2000E+02   5.0681E+01
   5.3568E+06   1.3000E+02   5.0682E+01
   5.3568E+06   1.4000E+02   5.0681E+01
   5.3568E+06   1.5000E+02   5.0682E+01
   5.3568E+06   1.6000E+02   5.0681E+01
   5.3568E+06   1.7000E+02   5.0682E+01
   5.3568E+06   1.8000E+02   5.0681E+01
   5.3568E+06   1.9000E+02   5.0682E+01
   5.3568E+06   2.0000E+02   5.0681E+01
   5.3568E+06   2.1000E+02   5.0682E+01
   5.3568E+06   2.2000E+02   5.0681E+01
   5.3568E+06   2.3000E+02   5.0682E+01
   5.3568E+06   2.4000E+02   5.0681E+01
   5.3568E+06   2.5000E+02   5.0682E+01
   5.3568E+06   2.6000E+02   5.0681E+01
   5.3568E+06   2.7000E+02   5.0682E+01
   5.3568E+06   2.8000E+02   5.0681E+01
   5.3568E+06   2.9000E+02   5.0682E+01
   5.3568E+06   3.0000E+02   5.0681E+01
   5.3568E+06   3.1000E+02   5.0682E+01
   5.3568E+06   3.2000E+02   5.0681E+01
   5.3568E+06   3.3000E+02   5.0682E+01
