#Dirchilet BC  (from /Users/houben/phd/python/scripts/ogs5py/setup/1001_reali_0_stor_0.01_rech_whitenoise/transect_GROUNDWATER_FLOW_BC_ST.asc.bc file) 
#Total BC nodes  31
#Node index, name, x, y, z,   value: 
30861  HEAD 8.310000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30862  HEAD 8.320000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30863  HEAD 8.330000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30864  HEAD 8.340000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30865  HEAD 8.350000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30866  HEAD 8.360000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30867  HEAD 8.370000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30868  HEAD 8.380000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30869  HEAD 8.390000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30870  HEAD 8.400000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30871  HEAD 8.410000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30872  HEAD 8.420000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30873  HEAD 8.430000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30874  HEAD 8.440000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30875  HEAD 8.450000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30876  HEAD 8.460000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30877  HEAD 8.470000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30878  HEAD 8.480000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30879  HEAD 8.490000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30880  HEAD 8.500000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30881  HEAD 8.510000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30882  HEAD 8.520000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30883  HEAD 8.530000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30884  HEAD 8.540000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30885  HEAD 8.550000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30886  HEAD 8.560000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30887  HEAD 8.570000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30888  HEAD 8.580000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30889  HEAD 8.590000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30890  HEAD 8.600000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30891  HEAD 8.610000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30892  HEAD 8.620000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30893  HEAD 8.630000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30894  HEAD 8.640000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30895  HEAD 8.650000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30896  HEAD 8.660000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30897  HEAD 8.670000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30898  HEAD 8.680000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30899  HEAD 8.690000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30900  HEAD 8.700000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30901  HEAD 8.710000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30902  HEAD 8.720000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30903  HEAD 8.730000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30904  HEAD 8.740000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30905  HEAD 8.750000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30906  HEAD 8.760000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30907  HEAD 8.770000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30908  HEAD 8.780000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30909  HEAD 8.790000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30910  HEAD 8.800000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30911  HEAD 8.810000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30912  HEAD 8.820000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30913  HEAD 8.830000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30914  HEAD 8.840000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30915  HEAD 8.850000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30916  HEAD 8.860000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30917  HEAD 8.870000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30918  HEAD 8.880000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30919  HEAD 8.890000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30920  HEAD 8.900000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30921  HEAD 8.910000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30922  HEAD 8.920000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30923  HEAD 8.930000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30924  HEAD 8.940000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30925  HEAD 8.950000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30926  HEAD 8.960000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30927  HEAD 8.970000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30928  HEAD 8.980000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30929  HEAD 8.990000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30930  HEAD 9.000000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30931  HEAD 9.010000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30932  HEAD 9.020000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30933  HEAD 9.030000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30934  HEAD 9.040000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30935  HEAD 9.050000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30936  HEAD 9.060000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30937  HEAD 9.070000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30938  HEAD 9.080000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30939  HEAD 9.090000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30940  HEAD 9.100000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30941  HEAD 9.110000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30942  HEAD 9.120000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30943  HEAD 9.130000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30944  HEAD 9.140000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30945  HEAD 9.150000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30946  HEAD 9.160000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30947  HEAD 9.170000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30948  HEAD 9.180000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30949  HEAD 9.190000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30950  HEAD 9.200000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30951  HEAD 9.210000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30952  HEAD 9.220000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30953  HEAD 9.230000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30954  HEAD 9.240000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30955  HEAD 9.250000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30956  HEAD 9.260000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30957  HEAD 9.270000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30958  HEAD 9.280000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30959  HEAD 9.290000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30960  HEAD 9.300000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30961  HEAD 9.310000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30962  HEAD 9.320000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30963  HEAD 9.330000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30964  HEAD 9.340000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30965  HEAD 9.350000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30966  HEAD 9.360000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30967  HEAD 9.370000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30968  HEAD 9.380000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30969  HEAD 9.390000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30970  HEAD 9.400000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30971  HEAD 9.410000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30972  HEAD 9.420000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30973  HEAD 9.430000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30974  HEAD 9.440000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30975  HEAD 9.450000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30976  HEAD 9.460000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30977  HEAD 9.470000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30978  HEAD 9.480000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30979  HEAD 9.490000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30980  HEAD 9.500000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30981  HEAD 9.510000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30982  HEAD 9.520000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30983  HEAD 9.530000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30984  HEAD 9.540000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30985  HEAD 9.550000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30986  HEAD 9.560000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30987  HEAD 9.570000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30988  HEAD 9.580000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30989  HEAD 9.590000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30990  HEAD 9.600000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30991  HEAD 9.610000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30992  HEAD 9.620000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30993  HEAD 9.630000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30994  HEAD 9.640000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30995  HEAD 9.650000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30996  HEAD 9.660000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30997  HEAD 9.670000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30998  HEAD 9.680000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
30999  HEAD 9.690000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31000  HEAD 9.700000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31001  HEAD 9.710000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31002  HEAD 9.720000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31003  HEAD 9.730000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31004  HEAD 9.740000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31005  HEAD 9.750000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31006  HEAD 9.760000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31007  HEAD 9.770000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31008  HEAD 9.780000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31009  HEAD 9.790000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31010  HEAD 9.800000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31011  HEAD 9.810000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31012  HEAD 9.820000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31013  HEAD 9.830000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31014  HEAD 9.840000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31015  HEAD 9.850000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31016  HEAD 9.860000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31017  HEAD 9.870000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31018  HEAD 9.880000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31019  HEAD 9.890000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31020  HEAD 9.900000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31021  HEAD 9.910000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31022  HEAD 9.920000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31023  HEAD 9.930000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31024  HEAD 9.940000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31025  HEAD 9.950000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31026  HEAD 9.960000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31027  HEAD 9.970000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31028  HEAD 9.980000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31029  HEAD 9.990000000000e+02 0.000000000000e+00 3.000000000000e+01 1.000000000000e+00
31030  HEAD 1.000000000000e+03 0.000000000000e+00 3.000000000000e+01 5.000000000000e-01
#STOP
